gene	condition	timepoint	log2FC	mean_control	mean_treated	t_stat	p_value	p_adj	regulation	neg_log10_padj
PROT2746	Drug_2xEC50	8h	0.10326766967773438	26.020731608072918	26.123999277750652	1.095069219264882	0.38306603378711435	0.7983042433039778	NS	0.09783156227522852
PROT2747	Drug_2xEC50	8h	3.4811153411865234	25.512606938680012	28.993722279866535	1.048875775997349	0.4040324567950005	0.7983042433039778	NS	0.09783156227522852
PROT2748	Drug_2xEC50	8h	-0.21068191528320312	23.866500854492188	23.655818939208984	-1.0237137574245967	0.3771567957194971	0.7983042433039778	NS	0.09783156227522852
PROT2749	Drug_2xEC50	8h	0.018530527750652226	24.328754425048828	24.34728495279948	0.15393355876976722	0.886076932088363	0.9971342267829314	NS	0.0012463762646472865
PROT2750	Drug_2xEC50	8h	3.762482325236004	24.53480339050293	28.297285715738933	1.118668536581085	0.3790752941037236	0.7983042433039778	NS	0.09783156227522852
PROT2751	Drug_2xEC50	8h	0.030925750732421875	19.560628255208332	19.591554005940754	0.2636968596391522	0.8066390802368412	0.9693543731558376	NS	0.013517426074977865
PROT2752	Drug_2xEC50	8h	3.8511664072672502	26.933396021525066	30.784562428792317	0.9609460791481076	0.4377193797756636	0.7983042433039778	NS	0.09783156227522852
PROT2753	Drug_2xEC50	8h	0.12109629313151515	32.2788454691569	32.399941762288414	0.6385761885812794	0.5770357585111374	0.8302672784332912	NS	0.08078207766856806
PROT2754	Drug_2xEC50	8h	0.14150110880533973	16.88082504272461	17.02232615152995	1.0504193909024708	0.359819804042902	0.7983042433039778	NS	0.09783156227522852
PROT2755	Drug_2xEC50	8h	-0.3299967447916643	24.975056966145832	24.645060221354168	-1.3461072857160714	0.27097312982191984	0.7983042433039778	NS	0.09783156227522852
PROT2756	Drug_2xEC50	8h	-0.052178700764972774	22.95972442626953	22.90754572550456	-0.373715196195157	0.7315225729343844	0.9283281382416045	NS	0.03229848559338026
PROT2757	Drug_2xEC50	8h	0.027414957682289298	24.31541697184245	24.34283192952474	0.16610040910419555	0.8761870970852417	0.9957123886008581	NS	0.0018660893691521908
PROT2758	Drug_2xEC50	8h	-0.3677457173665388	23.931131998697918	23.56338628133138	-1.890195399526687	0.1364549754006958	0.7983042433039778	NS	0.09783156227522852
PROT2759	Drug_2xEC50	8h	-1.9554882049560547	24.814348856608074	22.85886065165202	-0.5539642713599325	0.6091138434111529	0.8506476474969732	NS	0.07025029471691756
PROT2760	Drug_2xEC50	8h	1.3904558817545585	23.459088643391926	24.849544525146484	1.092165978159883	0.38746634865683954	0.7983042433039778	NS	0.09783156227522852
PROT2761	Drug_2xEC50	8h	-0.10294087727864465	21.61223793029785	21.509297053019207	-0.08112073662787443	0.9393110571043106	0.9981657278510473	NS	0.0007973457709340385
PROT2762	Drug_2xEC50	8h	-0.18144607543945312	24.504976908365887	24.323530832926433	-1.0091031881981878	0.37001157405952917	0.7983042433039778	NS	0.09783156227522852
PROT2763	Drug_2xEC50	8h	0.3753700256347656	24.196903864542644	24.57227389017741	0.11056393650741171	0.9174724022289512	0.9981657278510473	NS	0.0007973457709340385
PROT2764	Drug_2xEC50	8h	0.030666987101238163	20.800952911376953	20.83161989847819	0.028334126737680893	0.9787605277471587	0.9981657278510473	NS	0.0007973457709340385
PROT2765	Drug_2xEC50	8h	-0.033713022867839726	20.066927591959637	20.033214569091797	-0.1268658061941986	0.9084294586065481	0.9981657278510473	NS	0.0007973457709340385
PROT2766	Drug_2xEC50	8h	0.19974009195963305	30.840498606363933	31.040238698323567	1.2390139610063884	0.3096391692110908	0.7983042433039778	NS	0.09783156227522852
PROT2767	Drug_2xEC50	8h	1.620403925577797	21.62720553080241	23.247609456380207	1.0209539280631694	0.41405976918676274	0.7983042433039778	NS	0.09783156227522852
PROT2768	Drug_2xEC50	8h	1.880889892578125	22.580455780029297	24.461345672607422	1.0569379212540442	0.39909601507853604	0.7983042433039778	NS	0.09783156227522852
PROT2769	Drug_2xEC50	8h	-0.0532251993815116	23.8680419921875	23.81481679280599	-0.27885341245926215	0.7967563390142451	0.9672307605635753	NS	0.014469900184308706
PROT2770	Drug_2xEC50	8h	-2.810120264689129	26.51827621459961	23.70815594991048	-1.024310885003473	0.4131418368846469	0.7983042433039778	NS	0.09783156227522852
PROT2771	Drug_2xEC50	8h	-4.0294564565022775	30.377620697021484	26.348164240519207	-0.9954105675519752	0.4242226010755459	0.7983042433039778	NS	0.09783156227522852
PROT2772	Drug_2xEC50	8h	-0.19466781616210938	26.930440266927082	26.735772450764973	-0.878540287766244	0.43277913778580407	0.7983042433039778	NS	0.09783156227522852
PROT2773	Drug_2xEC50	8h	0.4939371744791643	19.964182535807293	20.458119710286457	0.9923110342842768	0.39993240145758313	0.7983042433039778	NS	0.09783156227522852
PROT2774	Drug_2xEC50	8h	-0.13772455851237098	20.998030344645183	20.860305786132812	-0.8245554367648049	0.45988988926795255	0.7983042433039778	NS	0.09783156227522852
PROT2775	Drug_2xEC50	8h	-0.3949750264485665	24.133111317952473	23.738136291503906	-4.8990126728275785	0.008138995392449213	0.7983042433039778	NS	0.09783156227522852
PROT2776	Drug_2xEC50	8h	0.003084818522136601	24.10592269897461	24.109007517496746	0.015230148600114787	0.989152077852749	0.9981657278510473	NS	0.0007973457709340385
PROT2777	Drug_2xEC50	8h	-0.06308174133300781	19.62554168701172	19.56245994567871	-0.1897529335766731	0.858746611248957	0.9924369722288946	NS	0.0032970648997293936
PROT2778	Drug_2xEC50	8h	5.365630467732746	22.080839157104492	27.44646962483724	1.984109747344002	0.1854841200520176	0.7983042433039778	NS	0.09783156227522852
PROT2779	Drug_2xEC50	8h	0.003449757893882577	21.97919209798177	21.982641855875652	0.022448678030896653	0.9831933704454998	0.9981657278510473	NS	0.0007973457709340385
PROT2780	Drug_2xEC50	8h	-3.174427032470703	29.591083526611328	26.416656494140625	-1.0751307001757018	0.3928989862235849	0.7983042433039778	NS	0.09783156227522852
PROT2781	Drug_2xEC50	8h	-0.2019399007161482	30.627237955729168	30.42529805501302	-1.2388193736966253	0.304207943045186	0.7983042433039778	NS	0.09783156227522852
PROT2782	Drug_2xEC50	8h	-0.3549493153889962	22.91313298543294	22.558183670043945	-0.1492956730639331	0.889052651772101	0.9971342267829314	NS	0.0012463762646472865
PROT2783	Drug_2xEC50	8h	2.869304656982422	23.68068567911784	26.54999033610026	1.0905491023561897	0.3886035831657339	0.7983042433039778	NS	0.09783156227522852
PROT2784	Drug_2xEC50	8h	0.3677991231282576	20.90995152791341	21.277750651041668	0.6568011782486978	0.5779524202222387	0.8304922727781509	NS	0.08066440403789885
PROT2785	Drug_2xEC50	8h	0.023799896240234375	26.850542704264324	26.87434260050456	0.08477241546824177	0.9399612435037473	0.9981657278510473	NS	0.0007973457709340385
PROT2786	Drug_2xEC50	8h	1.0973307291666679	22.430770874023438	23.528101603190105	1.0649808601406132	0.3955300185819396	0.7983042433039778	NS	0.09783156227522852
PROT2787	Drug_2xEC50	8h	-0.15444691975911695	21.188643137613933	21.034196217854817	-0.12853959404702542	0.9039369724207365	0.9979420373122132	NS	0.0008946827672342653
PROT2788	Drug_2xEC50	8h	-1.2072499593098946	24.011539459228516	22.80428949991862	-0.8446581345403129	0.48719639191591546	0.7983042433039778	NS	0.09783156227522852
PROT2789	Drug_2xEC50	8h	-0.9030342102050781	23.016879399617512	22.113845189412434	-0.502141379183524	0.6514486501297171	0.8788514672913552	NS	0.056084517857428934
PROT2790	Drug_2xEC50	8h	0.1293843587239607	23.9513676961263	24.08075205485026	1.2003255636737282	0.3082417533385963	0.7983042433039778	NS	0.09783156227522852
PROT2791	Drug_2xEC50	8h	-2.605327606201172	27.699251810709637	25.093924204508465	-0.8915257907589598	0.46624122598887063	0.7983042433039778	NS	0.09783156227522852
PROT2792	Drug_2xEC50	8h	-0.2240009307861328	21.774699529012043	21.55069859822591	-0.16893640380262803	0.875221976103948	0.9957123886008581	NS	0.0018660893691521908
PROT2793	Drug_2xEC50	8h	-0.03731282552083215	30.206279754638672	30.16896692911784	-0.23470015229938723	0.8302152562754058	0.978738881550729	NS	0.009333158480454823
PROT2794	Drug_2xEC50	8h	-0.8505795796712263	21.02230707804362	20.171727498372395	-1.1731825421480317	0.3586782437958025	0.7983042433039778	NS	0.09783156227522852
PROT2795	Drug_2xEC50	8h	-0.14389737447103101	26.38307825724284	26.23918088277181	-0.028474718409822925	0.9786518954793929	0.9981657278510473	NS	0.0007973457709340385
PROT2796	Drug_2xEC50	8h	-0.031107584635414298	21.947011311848957	21.915903727213543	-0.14046578930226533	0.8987242836561884	0.9973219217194952	NS	0.001164634807927185
PROT2797	Drug_2xEC50	8h	-2.3673089345296248	25.128470102945965	22.76116116841634	-0.9311079521011204	0.44900110775588287	0.7983042433039778	NS	0.09783156227522852
PROT2798	Drug_2xEC50	8h	-1.1172637939453125	23.649447123209637	22.532183329264324	-1.2282553255688586	0.3431767500456394	0.7983042433039778	NS	0.09783156227522852
PROT2799	Drug_2xEC50	8h	-0.019288380940757577	24.035486857096355	24.016198476155598	-0.14523294261359176	0.8919400660247744	0.9973219217194952	NS	0.001164634807927185
PROT2800	Drug_2xEC50	8h	-2.6013126373291016	27.367563883463543	24.76625124613444	-0.9623524435590771	0.43662599331345586	0.7983042433039778	NS	0.09783156227522852
PROT2801	Drug_2xEC50	8h	0.06154632568359375	29.53826904296875	29.599815368652344	0.42990367200520885	0.6921562642150936	0.9047794303465275	NS	0.04345728141211441
PROT2802	Drug_2xEC50	8h	-0.37371826171875	28.52519353230794	28.15147527058919	-3.069400024504172	0.04008520628417411	0.7983042433039778	NS	0.09783156227522852
PROT2803	Drug_2xEC50	8h	-1.3250223795572893	23.7348149617513	22.40979258219401	-0.9181204853694653	0.4550048363886324	0.7983042433039778	NS	0.09783156227522852
PROT2804	Drug_2xEC50	8h	-1.520078023274742	25.402075449625652	23.88199742635091	-0.9582260259139743	0.43889909797336507	0.7983042433039778	NS	0.09783156227522852
PROT2805	Drug_2xEC50	8h	-1.014493306477867	22.553930918375652	21.539437611897785	-1.033836235068667	0.40389890478129886	0.7983042433039778	NS	0.09783156227522852
PROT2806	Drug_2xEC50	8h	0.6892992655436174	21.32154719034831	22.010846455891926	1.0067870264811616	0.39113982182187607	0.7983042433039778	NS	0.09783156227522852
PROT2807	Drug_2xEC50	8h	-1.0462258656819685	21.87185541788737	20.825629552205402	-1.1864045304807511	0.35365001098235344	0.7983042433039778	NS	0.09783156227522852
PROT2808	Drug_2xEC50	8h	0.17212231953938684	22.22009340922038	22.392215728759766	0.0977022969248946	0.9272975297442322	0.9981657278510473	NS	0.0007973457709340385
PROT2809	Drug_2xEC50	8h	-1.9302094777425154	25.684919993082683	23.754710515340168	-1.1983086848435334	0.35173359998933984	0.7983042433039778	NS	0.09783156227522852
PROT2810	Drug_2xEC50	8h	-0.01541900634765625	19.29220708211263	19.276788075764973	-0.04080091818227621	0.9703060031128552	0.9981657278510473	NS	0.0007973457709340385
PROT2811	Drug_2xEC50	8h	-1.8504231770833357	24.85199228922526	23.001569112141926	-0.9783832771522473	0.4308442962654871	0.7983042433039778	NS	0.09783156227522852
PROT2812	Drug_2xEC50	8h	-0.10147984822591027	29.693161010742188	29.591681162516277	-0.44611102359790117	0.6808607678044066	0.8973453282430399	NS	0.047040393868748955
PROT2813	Drug_2xEC50	8h	-0.07331466674804688	28.537213643391926	28.46389897664388	-0.6298169507334905	0.5758863233910191	0.8298073824078085	NS	0.08102270577516751
PROT2814	Drug_2xEC50	8h	-0.872246424357094	23.282471974690754	22.41022555033366	-0.9206013860951743	0.4484753194833541	0.7983042433039778	NS	0.09783156227522852
PROT2815	Drug_2xEC50	8h	0.41552416483561316	20.436437606811523	20.851961771647137	0.9180913087779279	0.4122166072805573	0.7983042433039778	NS	0.09783156227522852
PROT2816	Drug_2xEC50	8h	2.0879414876302107	21.823680241902668	23.91162172953288	0.620858805510176	0.5683745587329477	0.8274314440411111	NS	0.0822679790725311
PROT2817	Drug_2xEC50	8h	0.029265085856117423	18.09508768717448	18.124352773030598	0.13561435301836486	0.9015126641236529	0.9973554596055095	NS	0.0011500306228409455
PROT2818	Drug_2xEC50	8h	-3.479250590006508	28.336781819661457	24.85753122965495	-1.0871248675368546	0.39037550380629715	0.7983042433039778	NS	0.09783156227522852
PROT2819	Drug_2xEC50	8h	-0.30831146240234375	23.02141825358073	22.713106791178387	-0.15809186291234295	0.882852872121655	0.9971342267829314	NS	0.0012463762646472865
PROT2820	Drug_2xEC50	8h	-0.2728907267252616	30.560665130615234	30.287774403889973	-2.2121469092332378	0.10274535178661676	0.7983042433039778	NS	0.09783156227522852
PROT2821	Drug_2xEC50	8h	-0.2744890848795549	19.996732076009113	19.72224299112956	-1.464176934721248	0.23946589167378865	0.7983042433039778	NS	0.09783156227522852
PROT2822	Drug_2xEC50	8h	-2.9625682830810547	27.682779947916668	24.720211664835613	-0.9464289734095315	0.4432369539057028	0.7983042433039778	NS	0.09783156227522852
PROT2823	Drug_2xEC50	8h	3.1484343210856096	21.57078234354655	24.71921666463216	1.8886221413470132	0.19806683571533013	0.7983042433039778	NS	0.09783156227522852
PROT2824	Drug_2xEC50	8h	0.11281585693359375	23.880859375	23.993675231933594	0.8671405190725656	0.47062339877112713	0.7983042433039778	NS	0.09783156227522852
PROT2825	Drug_2xEC50	8h	-0.21021143595377367	20.957047780354817	20.746836344401043	-0.7957090556350421	0.4718482187914586	0.7983042433039778	NS	0.09783156227522852
PROT2826	Drug_2xEC50	8h	1.5606180826822893	24.995299021402996	26.555917104085285	0.9218581417243672	0.4510334530839361	0.7983042433039778	NS	0.09783156227522852
PROT2827	Drug_2xEC50	8h	2.500516891479492	24.493616104125977	26.99413299560547	1.070879284668141	0.3960428680512166	0.7983042433039778	NS	0.09783156227522852
PROT2828	Drug_2xEC50	8h	3.2612673441568987	27.055533091227215	30.316800435384113	0.9729141250583552	0.43184419421137676	0.7983042433039778	NS	0.09783156227522852
PROT2829	Drug_2xEC50	8h	0.042064666748046875	28.034749348958332	28.07681401570638	0.5908858305613686	0.6112990461631623	0.8508740161195234	NS	0.07013473856934474
PROT2830	Drug_2xEC50	8h	-1.2223669687906913	23.370535532633465	22.148168563842773	-1.1990532527422144	0.3481996856390522	0.7983042433039778	NS	0.09783156227522852
PROT2831	Drug_2xEC50	8h	0.2596829732259138	21.62791570027669	21.887598673502605	2.568147452276943	0.06213613316019135	0.7983042433039778	NS	0.09783156227522852
PROT2832	Drug_2xEC50	8h	0.4022254943847656	20.674395243326824	21.07662073771159	1.8761262427541476	0.14342043505276275	0.7983042433039778	NS	0.09783156227522852
PROT2833	Drug_2xEC50	8h	3.333234151204426	22.66393280029297	25.997166951497395	0.7046286692513145	0.5199581235348109	0.8024018747936865	NS	0.09560806526729736
PROT2834	Drug_2xEC50	8h	0.9145437876383475	21.709592819213867	22.624136606852215	0.7086803507385656	0.55159949537614	0.8163799606305959	NS	0.08810766428713639
PROT2835	Drug_2xEC50	8h	-3.7433846791585275	29.607179005940754	25.863794326782227	-1.1529609243224848	0.3674148594350995	0.7983042433039778	NS	0.09783156227522852
PROT2836	Drug_2xEC50	8h	-1.8991705576578788	26.52590560913086	24.62673505147298	-0.9225727205156525	0.45311850100125983	0.7983042433039778	NS	0.09783156227522852
PROT2837	Drug_2xEC50	8h	0.0352961222330741	26.02200444539388	26.057300567626953	0.2728819352403745	0.7985817049866456	0.9679778242262371	NS	0.014134591995836015
PROT2838	Drug_2xEC50	8h	0.24907430013020715	22.533125559488933	22.78219985961914	0.1305965097075916	0.9024116053903473	0.9974613366456705	NS	0.001103929332304646
PROT2839	Drug_2xEC50	8h	-0.1225636800130232	27.11877695719401	26.99621327718099	-0.6738136884706654	0.5521471740845123	0.8163799606305959	NS	0.08810766428713639
PROT2840	Drug_2xEC50	8h	1.5980205535888672	23.52746518452962	25.12548573811849	1.3818257670406198	0.2954977703724551	0.7983042433039778	NS	0.09783156227522852
PROT2841	Drug_2xEC50	8h	0.1385962168375663	22.672675450642902	22.81127166748047	0.08656806059676161	0.9352001883245084	0.9981657278510473	NS	0.0007973457709340385
PROT2842	Drug_2xEC50	8h	0.10608800252278883	26.95043690999349	27.056524912516277	0.35995846716893104	0.7533291110716505	0.9443172811929181	NS	0.024882062566246015
PROT2843	Drug_2xEC50	8h	-0.1807123819986991	24.7445068359375	24.5637944539388	-1.336818423836542	0.2810442400375805	0.7983042433039778	NS	0.09783156227522852
PROT2844	Drug_2xEC50	8h	-0.3381563822428397	22.84295654296875	22.50480016072591	-2.610935003594966	0.0594756835978671	0.7983042433039778	NS	0.09783156227522852
PROT2845	Drug_2xEC50	8h	2.0735289255778007	24.51940091451009	26.59292984008789	0.9303794813862118	0.44993028346660335	0.7983042433039778	NS	0.09783156227522852
PROT2846	Drug_2xEC50	8h	0.3830680847167969	22.604406992594402	22.9874750773112	0.1378956305226755	0.8969859478247347	0.9973219217194952	NS	0.001164634807927185
PROT2847	Drug_2xEC50	8h	2.4740467071533203	24.155176162719727	26.629222869873047	1.1594244084859473	0.36495770222781543	0.7983042433039778	NS	0.09783156227522852
PROT2848	Drug_2xEC50	8h	-0.18369928995768348	23.738375345865887	23.554676055908203	-1.0590602965830704	0.37368871614899846	0.7983042433039778	NS	0.09783156227522852
PROT2849	Drug_2xEC50	8h	-0.4282417297363281	21.7235844930013	21.295342763264973	-3.309170758419353	0.031772793300330546	0.7983042433039778	NS	0.09783156227522852
PROT2850	Drug_2xEC50	8h	-0.3120072682698556	26.51021893819173	26.198211669921875	-0.05867078880823107	0.9560284679172543	0.9981657278510473	NS	0.0007973457709340385
PROT2851	Drug_2xEC50	8h	0.003940582275390625	29.565898895263672	29.569839477539062	0.014195842967870203	0.9896891363305178	0.9981657278510473	NS	0.0007973457709340385
PROT2852	Drug_2xEC50	8h	2.5952421824137346	25.03516451517741	27.630406697591145	0.8767947614158524	0.47300458013342606	0.7983042433039778	NS	0.09783156227522852
PROT2853	Drug_2xEC50	8h	-1.6969223022460938	23.78256607055664	22.085643768310547	-1.0970010436505362	0.38370092621472074	0.7983042433039778	NS	0.09783156227522852
PROT2854	Drug_2xEC50	8h	-0.5960458119710275	22.811354955037434	22.215309143066406	-0.24898855794491673	0.8156848799307367	0.9711086208377205	NS	0.012732190491467359
PROT2855	Drug_2xEC50	8h	-0.07801691691080848	29.197039286295574	29.119022369384766	-0.3138817082041229	0.771453607849425	0.954178859430334	NS	0.020370209800209597
PROT2856	Drug_2xEC50	8h	-1.5392729441324882	24.05166244506836	22.51238950093587	-1.0149794810494055	0.41417438376644417	0.7983042433039778	NS	0.09783156227522852
PROT2857	Drug_2xEC50	8h	-1.3579788208007812	21.874985376993816	20.517006556193035	-0.7129534430572829	0.5153382152087578	0.8023950411969759	NS	0.09561176392014673
